user_id,username,department,status,hire_date,termination_date,manager_username,device_id,location,hostname,full_name,role,total_iam_events,failed_logins,avg_risk_score,total_endpoint_alerts,critical_alerts,high_alerts,insider_threat_score
EMP11689,vaishnavi.kant81,Finance,Disabled,2025-08-18 01:18:07,Not Terminated,manager288,DEV-66935,REMOTE,LPT-11689,Vaishnavi Kant,Director,6.0,2.0,45.166666666666664,2.0,1.0,0.0,31.583333333333332
EMP12745,prisha.sarkar30,Customer Support,Disabled,2020-06-17 17:09:43,2026-05-13 00:00:00,manager858,Unknown,Regional Office,Unknown,Prisha Sarkar,Officer,8.0,5.0,43.375,6.0,0.0,4.0,43.6875
EMP10554,shaurya.talwar44,Operations,Active,2026-05-25 23:46:53,Not Terminated,manager974,DEV37594,Data_Center,WS-10554,Shaurya Talwar,Executive,4.0,3.0,40.0,2.0,0.0,0.0,26.0
EMP12174,onveer.bansal17,Sales,Terminated,2023-01-18 09:37:31,2026-05-22 18:40:00,Unknown,DEV-88056,Unknown,VDR-12174,Onveer Bansal,Manager,8.0,1.0,60.25,5.0,0.0,3.0,41.125
EMP11538,jai.chanda34,Sales,Active,2025-08-29 07:57:34,Not Terminated,manager941,DEV79778,Unknown,WS-11538,Jai Chanda,Specialist,5.0,4.0,38.8,5.0,0.0,0.0,27.4
EMP10999,yoshita.raval66,Customer Support,Active,2020-08-09 00:00:00,Not Terminated,manager659,DEV 39850,Unknown,Unknown,Yoshita Raval,Manager,9.0,0.0,38.22222222222222,2.0,0.0,1.0,22.11111111111111
EMP10291,upasna_krishnamurthy12,Finance,Active,2020-11-16 00:00:00,Not Terminated,manager462,DEV82710,Data Center,VDR-10291,Upasna Krishnamurthy,Director,59.0,17.0,52.05084745762712,3.0,0.0,0.0,60.025423728813564
EMP11338,vansha_virk36,Marketing,Active,2023-05-10 23:35:55,Not Terminated,manager380,Unknown,Branch Office,VDR-11338,Vansha Virk,Manager,0.0,0.0,0.0,4.0,0.0,3.0,9.0
EMP12247,tanish.dasgupta22,IT Support,Terminated,Unknown,2026-08-24 03:17:58,manager185,DEV-58621,Unknown,VDR-12247.,Tanish Dasgupta,Director,7.0,1.0,58.142857142857146,3.0,2.0,1.0,44.07142857142857
EMP10781,Unknown,Innovation,Active,2021-08-29 00:00:00,Not Terminated,manager327,DEV17213,Head Office,WS-10781,Rohan Wali,Consultant,57.0,21.0,51.333333333333336,3.0,0.0,0.0,67.66666666666667
EMP10443,tejas.raghavan27,IT,Active,2022-04-18 00:00:00,Not Terminated,manager817,DEV-23235,DATA CENTER,VDR-10443,Tejas Raghavan,Administrator,5.0,2.0,61.2,3.0,0.0,0.0,34.6
EMP12601,dominic.bawa78,Operations,Disabled,2020-02-23 00:00:00,Not Terminated,manager383,DEV85344,Unknown,WS-12601,Dominic Bawa,Executive,8.0,2.0,50.625,3.0,0.0,1.0,32.3125
EMP12149,teerth.chowdhury93,Legal,Active,2022-03-01 17:49:47,Not Terminated,manager623,DEV42587,Unknown,LPT-12149,Teerth Chowdhury,Analyst,7.0,4.0,58.42857142857143,4.0,0.0,0.0,37.214285714285715
EMP10449,jagvi.sengupta38,Operations,Active,Unknown,Not Terminated,Unknown,Unknown,Data Center,VDR-10449.,Jagvi Sengupta,Consultant,5.0,1.0,56.2,4.0,0.0,1.0,33.1
EMP11029,Unknown,Human Resources,Active,2020-11-30 13:29:17,Not Terminated,Unknown,Unknown,REGIONAL OFFICE,LPT-11029,Gaurangi Kibe,Executive,3.0,0.0,58.0,1.0,0.0,0.0,29.0
EMP11992,raksha.saini25,Marketing,Active,2026-07-30 01:51:31,Not Terminated,manager621,DEV-41536,Warehouse,LPT-11992,Raksha Saini,Director,12.0,5.0,67.33333333333333,0.0,0.0,0.0,43.666666666666664
EMP12403,andrew.vasa6,Sales,Disabled,2026-04-26 00:00:00,2026-05-10 23:48:30,manager150,DEV 64516,Regional_Office,Unknown,Andrew Vasa,Consultant,5.0,3.0,66.4,4.0,0.0,1.0,42.2
EMP12750,darika.parekh27,IT,Active,2020-07-22 18:44:38,Not Terminated,manager511,DEV 14121,Unknown,VDR-12750,Darika Parekh,Officer,6.0,2.0,44.5,2.0,0.0,0.0,26.25
EMP10000,vrinda.dua82,Human Resources,Active,2026-04-07 00:00:00,Not Terminated,manager858,DEV-42098,REGIONAL OFFICE,WS-10000,Vrinda Dua,Analyst,6.0,0.0,62.0,3.0,0.0,0.0,31.0
EMP11048,quincy.lata26,Finance,Active,2023-03-08 18:41:06,Not Terminated,manager525,Unknown,Head Office,LPT-11048,Quincy Lata,Engineer,7.0,2.0,54.285714285714285,5.0,3.0,0.0,46.14285714285714
EMP10270,upkaar.doshi48,Operations,Active,2020-02-20 09:26:36,Not Terminated,manager698,DEV39002,Head_Office,VDR-10270,Upkaar Doshi,Director,4.0,1.0,60.25,5.0,0.0,0.0,32.125
EMP10736,jackson.cherian13,R&D,Disabled,2020-11-26 08:37:44,Not Terminated,Unknown,DEV18383,branch office,VDR-10736,Jackson Cherian,Specialist,5.0,2.0,50.0,3.0,0.0,1.0,32.0
EMP10298,aradhana.yogi41,Marketing,Active,2023-05-05 19:22:01,Not Terminated,manager677,Unknown,warehouse,LPT-10298,Aradhana Yogi,Trainee,68.0,26.0,45.9264705882353,1.0,0.0,1.0,77.96323529411765
EMP10032,lila.nadkarni27,Operations,Active,2022-07-21 01:24:12,Not Terminated,manager869,DEV 27154,Remote,WS-10032,Lila Nadkarni,Engineer,6.0,1.0,46.5,1.0,0.0,1.0,28.25
EMP12498,lekha.kapoor10,Innovation,Active,2025-08-20 13:08:32,Not Terminated,Unknown,DEV80623,Data_Center,VDR-12498,Lekha Kapoor,Specialist,4.0,1.0,46.5,5.0,0.0,3.0,34.25
EMP10014,ridhi.saini2,Human Resources,Active,2022-06-30 00:00:00,Not Terminated,manager564,DEV94012,work from home,WS-10014,Ridhi Saini,Officer,76.0,23.0,49.89473684210526,4.0,0.0,1.0,73.94736842105263
EMP10093,pahal.roy74,Procurement,Active,2026-06-28 21:31:52,Not Terminated,Unknown,DEV 45325,Work From Home,VDR-10093.,Pahal Roy,Analyst,6.0,4.0,65.16666666666667,2.0,0.0,0.0,40.583333333333336
EMP10411,shivani.pillay89,Legal,Active,2024-01-16 10:50:11,Not Terminated,Unknown,DEV41139,DATA CENTER,WS-10411,Shivani Pillay,Analyst,6.0,1.0,45.166666666666664,3.0,0.0,0.0,24.583333333333332
EMP11159,adya.shetty2,Human Resources,Active,Unknown,Not Terminated,unknown,Unknown,Regional_Office,WS-11159,Adya Shetty,Officer,12.0,6.0,51.75,1.0,1.0,0.0,42.875
EMP12362,kamala.nazareth82,Procurement,Active,2021-10-01 16:10:14,Not Terminated,manager479,DEV 59827,Branch Office,VDR-12362,Kamala Nazareth,Consultant,3.0,2.0,36.0,0.0,0.0,0.0,22.0
EMP12819,chakradhar.nagi26,R&D,Active,2020-12-14 07:49:07,Not Terminated,manager944,DEV88309,WAREHOUSE,WS-12819,Chakradhar Nagi,Consultant,8.0,3.0,59.25,4.0,0.0,1.0,38.625
EMP10149,girik.bhatia28,Customer Support,Active,2025-10-08 23:36:07,Not Terminated,manager639,DEV24534,Remote,WS-10149,Girik Bhatia,Manager,3.0,2.0,56.666666666666664,0.0,0.0,0.0,32.33333333333333
EMP11600,gagan.mitter67,Procurement,Active,2026-04-01 18:47:00,Not Terminated,Unknown,DEV 60738,Regional_Office,VDR-11600,Gagan Mitter,Director,68.0,19.0,49.279411764705884,2.0,1.0,1.0,70.63970588235294
EMP11044,mugdha.khare82,Sales,On Leave,2023-01-22 04:22:20,Not Terminated,manager271,DEV20487,WORK FROM HOME,WS-11044,Mugdha Khare,Administrator,11.0,1.0,55.09090909090909,1.0,0.0,0.0,29.545454545454547
EMP12153,abdul.deep62,Human Resources,Active,2024-11-15 23:28:00,Not Terminated,Unknown,Unknown,branch office,VDR-12153,Abdul Deep,Officer,6.0,4.0,39.833333333333336,3.0,0.0,0.0,27.916666666666668
EMP10495,tanmayi.thaman1,Procurement,Active,2020-08-13 12:39:41,Not Terminated,manager614,DEV86756,work from home,VDR-10495,Tanmayi Thaman,Manager,3.0,0.0,56.0,5.0,0.0,4.0,40.0
EMP10332,Unknown,Procurement,Active,2020-05-22 17:45:11,Not Terminated,manager902,DEV 99463,Work_From_Home,WS-10332,Ijaya Palla,Trainee,4.0,1.0,52.75,2.0,1.0,0.0,33.375
EMP12788,utkarsh.vora38,Marketing,Active,2020-01-01 00:00:00,Not Terminated,Unknown,DEV 47566,Work_From_Home,WS-12788,Utkarsh Vora,Administrator,8.0,2.0,43.0,4.0,0.0,1.0,28.5
EMP12066,david.sampath85,Customer Support,Active,2021-07-18 08:59:32,Not Terminated,manager223,DEV61445,regional office,LPT-12066,David Sampath,Engineer,8.0,1.0,48.75,4.0,0.0,0.0,26.375
EMP11874,dayita.rout5,R&D,Active,Unknown,Not Terminated,Unknown,DEV 56585,Unknown,VDR-11874.,Dayita Rout,Engineer,7.0,0.0,48.142857142857146,2.0,0.0,1.0,27.071428571428573
EMP10756,mugdha.shah75,Sales,Active,2020-05-17 09:35:43,Not Terminated,manager581,DEV 10665,Unknown,VDR-10756,Mugdha Shah,Specialist,2.0,2.0,28.0,5.0,1.0,1.0,26.0
EMP10798,udarsh.korpal53,Operations,Active,2021-08-08 09:22:24,Not Terminated,Unknown,DEV 30257,Unknown,LPT-10798,Udarsh Korpal,Executive,5.0,3.0,41.0,2.0,0.0,0.0,26.5
EMP12274,praneel.sastry13,Supply Chain,Blocked,2024-10-06 14:04:00,2026-07-09 23:05:36,manager802,DEV-78738,Head Office,WS-12274,Praneel Sastry,Executive,4.0,0.0,64.75,1.0,0.0,0.0,32.375
EMP10203,samaksh.subramanian60,Call Center,Active,2026-07-13 09:56:00,Not Terminated,Unknown,Unknown,Branch Office,VDR-10203,Samaksh Subramanian,Consultant,62.0,20.0,53.04838709677419,2.0,0.0,1.0,69.5241935483871
EMP10463,isha.padmanabhan86,Innovation,Disabled,2022-10-28 09:40:22,2025-06-17 03:55:28,manager833,DEV39218,Unknown,LPT-10463,Isha Padmanabhan,Consultant,5.0,1.0,33.0,5.0,0.0,3.0,27.5
EMP12851,kamala.raman22,Supply Chain,Active,2020-09-20 12:12:57,Not Terminated,manager138,DEV27730,Work_From_Home,WS-12851.,Kamala Raman,Officer,50.0,15.0,45.56,9.0,0.0,1.0,55.78
EMP12749,darika.mandal6,Human Resources,Active,2022-07-15 22:07:37,Not Terminated,manager149,DEV 30457,Unknown,VDR-12749,Darika Mandal,Trainee,8.0,0.0,51.375,3.0,0.0,0.0,25.6875
EMP11583,hemang.bansal35,Human Resources,Active,2024-05-31 08:58:00,Not Terminated,Unknown,DEV84136,Warehouse,VDR-11583,Hemang Bansal,Trainee,66.0,26.0,46.166666666666664,3.0,0.0,0.0,75.08333333333333
EMP10555,vrishti.lala52,Marketing,On Leave,2025-11-01 00:00:00,Not Terminated,manager202,DEV-27188,Branch Office,VDR-10555,Vrishti Lala,Trainee,8.0,1.0,38.5,2.0,0.0,2.0,27.25
EMP10174,ridhi.iyer25,Operations,Active,2024-04-11 00:00:00,Not Terminated,manager265,Unknown,data center,WS-10174,Ridhi Iyer,Specialist,6.0,1.0,46.833333333333336,3.0,0.0,0.0,25.416666666666668
EMP10289,jonathan.narayanan92,Human Resources,Active,2025-05-23 11:04:33,Not Terminated,manager498,DEV-59807,remote,LPT-10289.,Jonathan Narayanan,Manager,63.0,20.0,52.80952380952381,1.0,0.0,0.0,66.4047619047619
EMP10120,lakshit.mand42,Compliance,Terminated,2023-10-02 16:18:00,2024-04-09 00:52:14,Unknown,DEV-80701,Branch_Office,LPT-10120,Lakshit Mand,Executive,9.0,0.0,38.666666666666664,3.0,0.0,1.0,22.333333333333332
EMP12839,lipika.parsa25,Finance,Disabled,Unknown,2024-07-29 22:10:00,manager140,DEV 37879,Regional Office,WS-12839,Lipika Parsa,Specialist,1.0,0.0,58.0,5.0,0.0,0.0,29.0
EMP10847,vidhi.krishna41,Call Center,On Leave,Unknown,Not Terminated,manager832,Unknown,Data Center,VDR-10847,Vidhi Krishna,Director,8.0,1.0,40.5,4.0,0.0,3.0,31.25
EMP12699,edhitha.balasubramanian33,Finance,Active,2022-04-29 19:38:57,Not Terminated,manager683,DEV 31302,head office,LPT-12699,Edhitha Balasubramanian,Analyst,6.0,1.0,50.0,5.0,0.0,1.0,30.0
EMP10432,omya.gole7,Finance,On Leave,2023-11-22 14:59:56,Not Terminated,manager983,DEV63633,BRANCH OFFICE,WS-10432,Omya Gole,Executive,6.0,3.0,42.166666666666664,2.0,0.0,1.0,30.083333333333332
EMP12969,ekanta.deshmukh53,Marketing,Active,2023-05-26 21:51:57,Not Terminated,manager923,DEV-49882,Branch_Office,LPT-12969.,Ekanta Deshmukh,Consultant,5.0,2.0,47.0,2.0,0.0,0.0,27.5
EMP11317,ganga.goswami90,Human Resources,Active,2022-11-16 06:28:48,Not Terminated,manager305,DEV95620,Data Center,WS-11317,Ganga Goswami,Specialist,7.0,4.0,37.57142857142857,1.0,0.0,0.0,26.785714285714285
EMP11200,xiti.sem41,Operations,Active,2023-11-13 07:50:27,Not Terminated,manager259,DEV 72419,DATA CENTER,LPT-11200,Xiti Sem,Specialist,8.0,2.0,44.625,2.0,0.0,0.0,26.3125
EMP10393,aarini.deep10,IT Support,On Leave,2020-08-18 00:00:00,Not Terminated,manager484,DEV 44226,head office,WS-10393,Aarini Deep,Administrator,66.0,21.0,53.25757575757576,2.0,0.0,2.0,74.62878787878788
EMP12031,Unknown,Operations,Active,2023-01-24 14:11:06,Not Terminated,Unknown,DEV13918,regional office,WS-12031,Rohan Biswas,Analyst,6.0,4.0,56.0,2.0,0.0,0.0,36.0
EMP11800,farhan.sastry34,R&D,Active,2025-02-04 08:31:23,Not Terminated,manager300,DEV-86741,BRANCH OFFICE,LPT-11800,Farhan Sastry,Executive,5.0,2.0,56.8,0.0,0.0,0.0,32.4
EMP11721,frederick.vasa15,IT,Active,2024-11-06 13:42:48,Not Terminated,manager405,DEV-36946,WORK FROM HOME,LPT-11721,Frederick Vasa,Director,3.0,1.0,34.333333333333336,4.0,0.0,2.0,25.166666666666668
EMP10192,ridhi.bala57,Operations,Active,2023-09-13 07:30:52,Not Terminated,manager910,Unknown,HEAD OFFICE,Unknown,Ridhi Bala,Trainee,9.0,4.0,34.55555555555556,1.0,0.0,1.0,28.27777777777778
EMP10266,abhimanyu.gade25,Procurement,Terminated,2022-10-31 11:37:06,2022-11-24 07:18:01,manager294,DEV37379,branch office,WS-10266,Abhimanyu Gade,Officer,3.0,1.0,26.333333333333332,2.0,0.0,0.0,15.166666666666666
EMP12692,dalaja.sura56,Operations,Active,2023-12-22 18:10:21,Not Terminated,manager781,DEV17492,Remote,VDR-12692,Dalaja Sura,Manager,8.0,3.0,39.75,2.0,0.0,0.0,25.875
EMP10805,udarsh.kannan13,Human Resources,Active,2022-12-28 00:00:00,Not Terminated,manager249,DEV 36217,BRANCH OFFICE,VDR-10805,Udarsh Kannan,Specialist,1.0,0.0,65.0,4.0,1.0,1.0,40.5
EMP10331,janaki.hegde46,Human Resources,Blocked,2024-03-17 00:37:00,2025-05-31 13:44:10,manager691,DEV66314,Data_Center,LPT-10331,Janaki Hegde,Officer,6.0,1.0,51.666666666666664,1.0,0.0,0.0,27.833333333333332
EMP10528,Unknown,Human Resources,Active,2020-01-17 23:49:00,Not Terminated,manager908,DEV63562,warehouse,VDR-10528.,Luke Nagi,Administrator,5.0,2.0,72.6,5.0,0.0,1.0,43.3
EMP11225,tanay.viswanathan59,Operations,Active,Unknown,Not Terminated,Unknown,DEV 39065,Unknown,VDR-11225,Tanay Viswanathan,Executive,5.0,2.0,63.0,4.0,1.0,0.0,40.5
EMP10801,ansh.brahmbhatt77,Customer Support,Active,2021-01-03 11:13:30,Not Terminated,manager977,DEV-49935,BRANCH OFFICE,VDR-10801.,Ansh Brahmbhatt,Consultant,4.0,1.0,52.25,3.0,0.0,0.0,28.125
EMP11089,Unknown,Customer Support,Active,2023-06-09 03:58:33,Not Terminated,manager221,DEV-29473,WAREHOUSE,WS-11089,Pahal Lata,Consultant,0.0,0.0,0.0,2.0,0.0,0.0,0.0
EMP10764,rachana.madan60,Procurement,Active,2025-12-29 23:11:23,Not Terminated,Unknown,Unknown,Remote,WS-10764,Rachana Madan,Analyst,8.0,4.0,66.375,4.0,0.0,0.0,41.1875
EMP10218,jagat_dasgupta98,Customer Support,Active,2021-02-03 17:50:14,Not Terminated,Unknown,DEV99181,Unknown,VDR-10218,Jagat Dasgupta,Administrator,8.0,5.0,65.25,1.0,0.0,0.0,42.625
EMP10479,ayushman.nagy50,Legal,Active,2021-09-22 23:16:50,Not Terminated,manager899,DEV-11699,Unknown,LPT-10479,Ayushman Nagy,Consultant,2.0,2.0,38.0,3.0,0.0,0.0,23.0
EMP10790,janani.barad1,Finance,Active,2025-07-24 07:49:43,Not Terminated,manager394,DEV93435,remote,VDR-10790.,Janani Barad,Administrator,2.0,0.0,34.5,3.0,0.0,0.0,17.25
EMP10478,aachal.mani50,Sales,Active,Unknown,Not Terminated,Unknown,DEV47701,WORK FROM HOME,VDR-10478,Aachal Mani,Officer,5.0,1.0,24.8,4.0,0.0,2.0,20.4
EMP12645,hemani.bhagat18,Operations,Active,2024-04-14 17:12:46,Not Terminated,unknown,DEV79338,Unknown,LPT-12645,Hemani Bhagat,Specialist,4.0,1.0,34.25,2.0,0.0,2.0,25.125
EMP10727,kabir.sampath9,Customer Support,Active,2024-07-21 00:00:00,Not Terminated,Unknown,Unknown,Unknown,WS-10727.,Kabir Sampath,Engineer,61.0,25.0,47.39344262295082,2.0,0.0,2.0,79.69672131147541
EMP10581,nidra.agate60,IT,Active,2023-05-04 05:05:18,Not Terminated,manager581,DEV 17345,Head Office,LPT-10581,Nidra Agate,Consultant,11.0,3.0,50.45454545454545,1.0,0.0,0.0,31.227272727272727
EMP11157,jyoti.brar52,Human Resources,Active,2023-03-20 00:24:43,Not Terminated,manager212,DEV 11545,BRANCH OFFICE,VDR-11157,Jyoti Brar,Officer,3.0,0.0,51.666666666666664,2.0,0.0,1.0,28.833333333333332
EMP12547,hemani.oza5,R&D,Active,2023-03-28 17:09:59,Not Terminated,manager861,Unknown,Branch Office,LPT-12547,Hemani Oza,Executive,7.0,2.0,54.285714285714285,0.0,0.0,0.0,31.142857142857142
EMP11688,pranav.master58,Finance,Terminated,2021-03-09 04:48:18,2024-06-06 00:00:00,Unknown,DEV-64997,Regional_Office,WS-11688,Pranav Master,Executive,4.0,2.0,32.5,2.0,1.0,0.0,25.25
EMP12633,aishani.sem75,Legal,Active,2022-09-24 03:53:00,Not Terminated,Unknown,DEV-42346,remote,WS-12633,Aishani Sem,Manager,4.0,1.0,32.0,2.0,0.0,1.0,21.0
EMP10045,kiaan.sen15,Marketing,Active,2023-09-12 03:25:20,Not Terminated,manager905,Unknown,Warehouse,WS-10045,Kiaan Sen,Executive,5.0,1.0,62.4,3.0,0.0,1.0,36.2
EMP12849,eiravati.agrawal54,Customer Support,Active,2020-03-28 20:29:48,Not Terminated,Unknown,DEV49156,Data_Center,WS-12849,Eiravati Agrawal,Analyst,7.0,6.0,40.285714285714285,4.0,0.0,1.0,35.14285714285714
EMP10240,jalsa.bhatti59,Marketing,Disabled,2024-10-30 00:50:11,Not Terminated,manager976,DEV54185,Unknown,VDR-10240,Jalsa Bhatti,Executive,7.0,2.0,46.57142857142857,1.0,0.0,0.0,27.285714285714285
EMP10251,aarini.memon10,IT Support,Active,2020-07-06 04:59:07,Not Terminated,unknown,DEV 18357,REMOTE,VDR-10251,Aarini Memon,Director,63.0,23.0,48.96825396825397,5.0,2.0,0.0,80.48412698412699
EMP10990,dalbir.reddy82,Sales,Active,Unknown,Not Terminated,manager252,DEV 86981,work from home,VDR-10990,Dalbir Reddy,Analyst,5.0,4.0,34.0,1.0,0.0,0.0,25.0
EMP10457,darsh.sura85,Sales,Active,2021-04-06 20:28:44,Not Terminated,Unknown,DEV98643,REMOTE,VDR-10457,Darsh Sura,Trainee,7.0,2.0,47.857142857142854,2.0,0.0,1.0,30.928571428571427
EMP11272,umang.loke95,Operations,Active,2023-11-26 06:56:00,Not Terminated,manager461,Unknown,Remote,VDR-11272,Umang Loke,Officer,5.0,1.0,46.8,4.0,1.0,1.0,33.4
EMP10676,yauvani_mannan99,R&D,Active,2020-02-17 09:37:22,Not Terminated,Unknown,DEV30643,Remote,LPT-10676,Yauvani Mannan,Manager,3.0,2.0,63.666666666666664,3.0,0.0,1.0,38.83333333333333
EMP11814,dipta_agate15,Procurement,Active,2022-09-04 00:00:00,Not Terminated,manager868,DEV49258,data center,WS-11814,Dipta Agate,Director,4.0,3.0,52.5,2.0,0.0,1.0,35.25
EMP11533,abdul_mitra65,Operations,Active,2020-07-27 12:02:42,Not Terminated,manager678,DEV 85342,data center,WS-11533,Abdul Mitra,Officer,4.0,1.0,50.0,2.0,0.0,0.0,27.0
EMP12356,vasatika.dhar45,R&D,Active,2022-06-01 15:27:54,Not Terminated,manager828,DEV83798,Unknown,WS-12356,Vasatika Dhar,Director,2.0,1.0,55.0,5.0,0.0,1.0,32.5
EMP11084,yadavi.pandit87,Innovation,Active,2026-03-07 22:45:02,Not Terminated,manager813,DEV 61257,work from home,WS-11084,Yadavi Pandit,Consultant,3.0,0.0,45.333333333333336,2.0,0.0,0.0,22.666666666666668
EMP11511,sudiksha.raman15,R&D,Active,2021-10-29 23:06:37,Not Terminated,manager407,DEV23090,data center,LPT-11511,Sudiksha Raman,Manager,10.0,3.0,50.2,4.0,0.0,0.0,31.1
EMP12404,ekiya.chakraborty63,Marketing,Active,Unknown,Not Terminated,manager734,Unknown,Work From Home,VDR-12404,Ekiya Chakraborty,Analyst,1.0,0.0,47.0,2.0,1.0,0.0,28.5
EMP10257,frederick.kaur54,Procurement,Active,2020-04-14 07:37:42,Not Terminated,manager788,DEV-18819,Unknown,LPT-10257,Frederick Kaur,Analyst,4.0,0.0,43.75,1.0,0.0,1.0,24.875
EMP12272,ekta.lal33,R&D,Active,2023-10-14 00:00:00,Not Terminated,manager920,DEV 88097,Head_Office,VDR-12272,Ekta Lal,Trainee,1.0,0.0,86.0,3.0,0.0,0.0,43.0
EMP10368,turvi.sarkar90,Supply Chain,Active,2022-02-10 04:32:03,Not Terminated,Unknown,DEV29441,branch office,WS-10368,Turvi Sarkar,Analyst,6.0,2.0,62.833333333333336,4.0,0.0,0.0,35.41666666666667
EMP12050,aditya.nayar99,Procurement,Active,2022-07-16 20:58:15,Not Terminated,unknown,DEV80636,data center,WS-12050.,Aditya Nayar,Officer,5.0,2.0,60.6,3.0,0.0,0.0,34.3
EMP12973,manya_chakrabarti30,Operations,Active,2023-04-06 22:53:35,Not Terminated,Unknown,DEV53857,WORK FROM HOME,LPT-12973,Manya Chakrabarti,Director,11.0,2.0,54.63636363636363,4.0,0.0,0.0,31.318181818181817
EMP12844,omaja.mangat18,Sales,Active,2024-06-19 23:03:44,Not Terminated,manager722,DEV19253,DATA CENTER,VDR-12844,Omaja Mangat,Administrator,7.0,4.0,61.857142857142854,2.0,0.0,0.0,38.92857142857143
EMP10354,nidra.mall33,Human Resources,Active,2024-04-29 00:00:00,Not Terminated,manager979,Unknown,Regional_Office,VDR-10354,Nidra Mall,Specialist,5.0,2.0,56.2,1.0,0.0,0.0,32.1
EMP11299,ojasvi_vohra60,Compliance,Active,2024-10-18 00:00:00,Not Terminated,manager694,DEV 47148,branch office,LPT-11299,Ojasvi Vohra,Director,11.0,2.0,63.63636363636363,3.0,0.0,1.0,38.81818181818181
EMP11864,isaac.bir96,Marketing,Active,2021-05-17 21:15:57,Not Terminated,Unknown,DEV-98055,REGIONAL OFFICE,WS-11864.,Isaac Bir,Executive,8.0,2.0,31.375,2.0,0.0,1.0,22.6875
EMP12219,dalaja.lata76,Compliance,Active,2025-02-16 00:00:00,Not Terminated,Unknown,DEV33203,DATA CENTER,WS-12219,Dalaja Lata,Executive,8.0,4.0,49.25,5.0,1.0,0.0,37.625
EMP11196,odika.rajagopal41,Operations,Active,2025-10-21 15:02:01,Not Terminated,manager759,Unknown,Regional Office,WS-11196,Odika Rajagopal,Manager,4.0,1.0,42.75,3.0,0.0,0.0,23.375
EMP11830,atharv.peri95,Operations,Active,2026-02-04 06:53:30,Not Terminated,manager798,DEV97523,warehouse,LPT-11830,Atharv Peri,Consultant,5.0,2.0,62.4,4.0,0.0,2.0,41.2
EMP12202,upma.kohli12,Marketing,Active,2022-09-19 00:00:00,Not Terminated,manager756,DEV-82487,Regional_Office,LPT-12202,Upma Kohli,Analyst,6.0,1.0,55.5,5.0,1.0,1.0,37.75
EMP11302,Unknown,Finance,Active,2026-01-30 00:00:00,Not Terminated,unknown,Unknown,regional office,VDR-11302,Ubika Bhakta,Consultant,3.0,1.0,34.333333333333336,4.0,1.0,0.0,24.166666666666668
EMP10682,dhruv.sami40,R&D,On Leave,Unknown,2026-01-08 01:43:23,manager816,DEV28837,branch office,LPT-10682,Dhruv Sami,Trainee,6.0,2.0,34.5,2.0,0.0,1.0,24.25
EMP11381,jairaj_acharya41,Human Resources,Active,2024-11-02 22:10:00,Not Terminated,unknown,DEV 26784,Regional Office,WS-11381,Jairaj Acharya,Consultant,8.0,3.0,66.125,4.0,0.0,0.0,39.0625
EMP10507,dipta.narayan36,Finance,Active,2020-08-22 06:13:41,Not Terminated,Unknown,DEV-92132,BRANCH OFFICE,WS-10507,Dipta Narayan,Officer,6.0,2.0,27.666666666666668,1.0,0.0,0.0,17.833333333333336
EMP10211,krishna_seth41,Operations,Active,2022-09-18 00:00:00,Not Terminated,manager225,DEV77499,Unknown,WS-10211,Krishna Seth,Director,5.0,3.0,53.6,2.0,0.0,0.0,32.8
EMP11454,meera.kaur84,Finance,Active,2024-02-02 08:00:54,Not Terminated,manager531,Unknown,Unknown,WS-11454,Meera Kaur,Director,8.0,2.0,60.875,2.0,0.0,1.0,37.4375
EMP10819,oni.wable49,Procurement,Active,2026-06-19 18:29:28,Not Terminated,manager869,DEV-91522,Branch Office,WS-10819,Oni Wable,Consultant,4.0,2.0,80.5,3.0,0.0,2.0,50.25
EMP11650,charita.rattan19,IT,Disabled,2023-06-03 16:30:48,2026-01-31 22:07:00,manager515,DEV80975,Data_Center,VDR-11650,Charita Rattan,Trainee,5.0,3.0,72.6,1.0,0.0,0.0,42.3
EMP12909,varsha_swamy83,Call Center,Blocked,2020-11-01 09:08:30,2021-12-22 03:07:06,Unknown,DEV 95939,regional office,WS-12909,Varsha Swamy,Officer,7.0,3.0,36.714285714285715,4.0,1.0,0.0,29.357142857142858
EMP10582,charan.deshmukh24,Sales,Active,2026-07-14 13:05:32,Not Terminated,manager494,DEV11653,WORK FROM HOME,WS-10582,Charan Deshmukh,Administrator,8.0,3.0,56.625,2.0,0.0,0.0,34.3125
EMP10175,benjamin.rau26,Procurement,Active,2023-02-27 07:34:50,Not Terminated,manager205,DEV16839,Work From Home,WS-10175,Benjamin Rau,Executive,1.0,0.0,72.0,4.0,2.0,0.0,46.0
EMP11712,vasatika.kunda70,IT,Active,2024-08-29 21:06:46,Not Terminated,Unknown,DEV61903,Data_Center,VDR-11712,Vasatika Kunda,Officer,2.0,1.0,31.5,4.0,0.0,0.0,17.75
EMP10430,dhruv.bose40,Compliance,Active,2020-12-31 22:25:23,Not Terminated,manager987,DEV 86751,REMOTE,WS-10430,Dhruv Bose,Consultant,1.0,0.0,81.0,3.0,0.0,1.0,43.5
