user_id,username,department,status,hire_date,termination_date,manager_username,device_id,location,hostname,full_name,role
EMP10174,ridhi.iyer25,Operations,Active,2024-04-11 00:00:00,Not Terminated,manager265,Unknown,data center,WS-10174,Ridhi Iyer,Specialist
EMP10289,jonathan.narayanan92,Human Resources,Active,2025-05-23 11:04:33,Not Terminated,manager498,DEV-59807,remote,LPT-10289.,Jonathan Narayanan,Manager
EMP10120,lakshit.mand42,Compliance,Terminated,2023-10-02 16:18:00,2024-04-09 00:52:14,Unknown,DEV-80701,Branch_Office,LPT-10120,Lakshit Mand,Executive
EMP12839,lipika.parsa25,Finance,Disabled,Unknown,2024-07-29 22:10:00,manager140,DEV 37879,Regional Office,WS-12839,Lipika Parsa,Specialist
EMP10847,vidhi.krishna41,Call Center,On Leave,Unknown,Not Terminated,manager832,Unknown,Data Center,VDR-10847,Vidhi Krishna,Director
EMP12699,edhitha.balasubramanian33,Finance,Active,2022-04-29 19:38:57,Not Terminated,manager683,DEV 31302,head office,LPT-12699,Edhitha Balasubramanian,Analyst
EMP10432,omya.gole7,Finance,On Leave,2023-11-22 14:59:56,Not Terminated,manager983,DEV63633,BRANCH OFFICE,WS-10432,Omya Gole,Executive
EMP12969,ekanta.deshmukh53,Marketing,Active,2023-05-26 21:51:57,Not Terminated,manager923,DEV-49882,Branch_Office,LPT-12969.,Ekanta Deshmukh,Consultant
EMP11317,ganga.goswami90,Human Resources,Active,2022-11-16 06:28:48,Not Terminated,manager305,DEV95620,Data Center,WS-11317,Ganga Goswami,Specialist
EMP11200,xiti.sem41,Operations,Active,2023-11-13 07:50:27,Not Terminated,manager259,DEV 72419,DATA CENTER,LPT-11200,Xiti Sem,Specialist
EMP10393,aarini.deep10,IT Support,On Leave,2020-08-18 00:00:00,Not Terminated,manager484,DEV 44226,head office,WS-10393,Aarini Deep,Administrator
EMP12031,Unknown,Operations,Active,2023-01-24 14:11:06,Not Terminated,Unknown,DEV13918,regional office,WS-12031,Rohan Biswas,Analyst
EMP11800,farhan.sastry34,R&D,Active,2025-02-04 08:31:23,Not Terminated,manager300,DEV-86741,BRANCH OFFICE,LPT-11800,Farhan Sastry,Executive
EMP11721,frederick.vasa15,IT,Active,2024-11-06 13:42:48,Not Terminated,manager405,DEV-36946,WORK FROM HOME,LPT-11721,Frederick Vasa,Director
EMP10192,ridhi.bala57,Operations,Active,2023-09-13 07:30:52,Not Terminated,manager910,Unknown,HEAD OFFICE,Unknown,Ridhi Bala,Trainee
EMP10266,abhimanyu.gade25,Procurement,Terminated,2022-10-31 11:37:06,2022-11-24 07:18:01,manager294,DEV37379,branch office,WS-10266,Abhimanyu Gade,Officer
EMP12692,dalaja.sura56,Operations,Active,2023-12-22 18:10:21,Not Terminated,manager781,DEV17492,Remote,VDR-12692,Dalaja Sura,Manager
EMP10805,udarsh.kannan13,Human Resources,Active,2022-12-28 00:00:00,Not Terminated,manager249,DEV 36217,BRANCH OFFICE,VDR-10805,Udarsh Kannan,Specialist
EMP10331,janaki.hegde46,Human Resources,Blocked,2024-03-17 00:37:00,2025-05-31 13:44:10,manager691,DEV66314,Data_Center,LPT-10331,Janaki Hegde,Officer
EMP10528,Unknown,Human Resources,Active,2020-01-17 23:49:00,Not Terminated,manager908,DEV63562,warehouse,VDR-10528.,Luke Nagi,Administrator
EMP11225,tanay.viswanathan59,Operations,Active,Unknown,Not Terminated,Unknown,DEV 39065,Unknown,VDR-11225,Tanay Viswanathan,Executive
EMP10801,ansh.brahmbhatt77,Customer Support,Active,2021-01-03 11:13:30,Not Terminated,manager977,DEV-49935,BRANCH OFFICE,VDR-10801.,Ansh Brahmbhatt,Consultant
EMP11089,Unknown,Customer Support,Active,2023-06-09 03:58:33,Not Terminated,manager221,DEV-29473,WAREHOUSE,WS-11089,Pahal Lata,Consultant
EMP10764,rachana.madan60,Procurement,Active,2025-12-29 23:11:23,Not Terminated,Unknown,Unknown,Remote,WS-10764,Rachana Madan,Analyst
EMP10218,jagat_dasgupta98,Customer Support,Active,2021-02-03 17:50:14,Not Terminated,Unknown,DEV99181,Unknown,VDR-10218,Jagat Dasgupta,Administrator
EMP10479,ayushman.nagy50,Legal,Active,2021-09-22 23:16:50,Not Terminated,manager899,DEV-11699,Unknown,LPT-10479,Ayushman Nagy,Consultant
EMP10790,janani.barad1,Finance,Active,2025-07-24 07:49:43,Not Terminated,manager394,DEV93435,remote,VDR-10790.,Janani Barad,Administrator
EMP10478,aachal.mani50,Sales,Active,Unknown,Not Terminated,Unknown,DEV47701,WORK FROM HOME,VDR-10478,Aachal Mani,Officer
EMP12645,hemani.bhagat18,Operations,Active,2024-04-14 17:12:46,Not Terminated,unknown,DEV79338,Unknown,LPT-12645,Hemani Bhagat,Specialist
EMP10727,kabir.sampath9,Customer Support,Active,2024-07-21 00:00:00,Not Terminated,Unknown,Unknown,Unknown,WS-10727.,Kabir Sampath,Engineer
EMP10581,nidra.agate60,IT,Active,2023-05-04 05:05:18,Not Terminated,manager581,DEV 17345,Head Office,LPT-10581,Nidra Agate,Consultant
EMP11157,jyoti.brar52,Human Resources,Active,2023-03-20 00:24:43,Not Terminated,manager212,DEV 11545,BRANCH OFFICE,VDR-11157,Jyoti Brar,Officer
EMP12547,hemani.oza5,R&D,Active,2023-03-28 17:09:59,Not Terminated,manager861,Unknown,Branch Office,LPT-12547,Hemani Oza,Executive
EMP11688,pranav.master58,Finance,Terminated,2021-03-09 04:48:18,2024-06-06 00:00:00,Unknown,DEV-64997,Regional_Office,WS-11688,Pranav Master,Executive
EMP12633,aishani.sem75,Legal,Active,2022-09-24 03:53:00,Not Terminated,Unknown,DEV-42346,remote,WS-12633,Aishani Sem,Manager
EMP10045,kiaan.sen15,Marketing,Active,2023-09-12 03:25:20,Not Terminated,manager905,Unknown,Warehouse,WS-10045,Kiaan Sen,Executive
EMP12849,eiravati.agrawal54,Customer Support,Active,2020-03-28 20:29:48,Not Terminated,Unknown,DEV49156,Data_Center,WS-12849,Eiravati Agrawal,Analyst
EMP10240,jalsa.bhatti59,Marketing,Disabled,2024-10-30 00:50:11,Not Terminated,manager976,DEV54185,Unknown,VDR-10240,Jalsa Bhatti,Executive
EMP10251,aarini.memon10,IT Support,Active,2020-07-06 04:59:07,Not Terminated,unknown,DEV 18357,REMOTE,VDR-10251,Aarini Memon,Director
EMP10990,dalbir.reddy82,Sales,Active,Unknown,Not Terminated,manager252,DEV 86981,work from home,VDR-10990,Dalbir Reddy,Analyst
EMP10457,darsh.sura85,Sales,Active,2021-04-06 20:28:44,Not Terminated,Unknown,DEV98643,REMOTE,VDR-10457,Darsh Sura,Trainee
EMP11272,umang.loke95,Operations,Active,2023-11-26 06:56:00,Not Terminated,manager461,Unknown,Remote,VDR-11272,Umang Loke,Officer
EMP10676,yauvani_mannan99,R&D,Active,2020-02-17 09:37:22,Not Terminated,Unknown,DEV30643,Remote,LPT-10676,Yauvani Mannan,Manager
EMP11814,dipta_agate15,Procurement,Active,2022-09-04 00:00:00,Not Terminated,manager868,DEV49258,data center,WS-11814,Dipta Agate,Director
EMP11533,abdul_mitra65,Operations,Active,2020-07-27 12:02:42,Not Terminated,manager678,DEV 85342,data center,WS-11533,Abdul Mitra,Officer
EMP12356,vasatika.dhar45,R&D,Active,2022-06-01 15:27:54,Not Terminated,manager828,DEV83798,Unknown,WS-12356,Vasatika Dhar,Director
EMP11084,yadavi.pandit87,Innovation,Active,2026-03-07 22:45:02,Not Terminated,manager813,DEV 61257,work from home,WS-11084,Yadavi Pandit,Consultant
EMP11511,sudiksha.raman15,R&D,Active,2021-10-29 23:06:37,Not Terminated,manager407,DEV23090,data center,LPT-11511,Sudiksha Raman,Manager
EMP12404,ekiya.chakraborty63,Marketing,Active,Unknown,Not Terminated,manager734,Unknown,Work From Home,VDR-12404,Ekiya Chakraborty,Analyst
EMP10257,frederick.kaur54,Procurement,Active,2020-04-14 07:37:42,Not Terminated,manager788,DEV-18819,Unknown,LPT-10257,Frederick Kaur,Analyst
EMP12272,ekta.lal33,R&D,Active,2023-10-14 00:00:00,Not Terminated,manager920,DEV 88097,Head_Office,VDR-12272,Ekta Lal,Trainee
EMP10368,turvi.sarkar90,Supply Chain,Active,2022-02-10 04:32:03,Not Terminated,Unknown,DEV29441,branch office,WS-10368,Turvi Sarkar,Analyst
EMP12050,aditya.nayar99,Procurement,Active,2022-07-16 20:58:15,Not Terminated,unknown,DEV80636,data center,WS-12050.,Aditya Nayar,Officer
EMP12973,manya_chakrabarti30,Operations,Active,2023-04-06 22:53:35,Not Terminated,Unknown,DEV53857,WORK FROM HOME,LPT-12973,Manya Chakrabarti,Director
EMP12844,omaja.mangat18,Sales,Active,2024-06-19 23:03:44,Not Terminated,manager722,DEV19253,DATA CENTER,VDR-12844,Omaja Mangat,Administrator
EMP10354,nidra.mall33,Human Resources,Active,2024-04-29 00:00:00,Not Terminated,manager979,Unknown,Regional_Office,VDR-10354,Nidra Mall,Specialist
EMP11299,ojasvi_vohra60,Compliance,Active,2024-10-18 00:00:00,Not Terminated,manager694,DEV 47148,branch office,LPT-11299,Ojasvi Vohra,Director
EMP11864,isaac.bir96,Marketing,Active,2021-05-17 21:15:57,Not Terminated,Unknown,DEV-98055,REGIONAL OFFICE,WS-11864.,Isaac Bir,Executive
EMP12219,dalaja.lata76,Compliance,Active,2025-02-16 00:00:00,Not Terminated,Unknown,DEV33203,DATA CENTER,WS-12219,Dalaja Lata,Executive
EMP11196,odika.rajagopal41,Operations,Active,2025-10-21 15:02:01,Not Terminated,manager759,Unknown,Regional Office,WS-11196,Odika Rajagopal,Manager
EMP11830,atharv.peri95,Operations,Active,2026-02-04 06:53:30,Not Terminated,manager798,DEV97523,warehouse,LPT-11830,Atharv Peri,Consultant
EMP12202,upma.kohli12,Marketing,Active,2022-09-19 00:00:00,Not Terminated,manager756,DEV-82487,Regional_Office,LPT-12202,Upma Kohli,Analyst
EMP11302,Unknown,Finance,Active,2026-01-30 00:00:00,Not Terminated,unknown,Unknown,regional office,VDR-11302,Ubika Bhakta,Consultant
EMP10682,dhruv.sami40,R&D,On Leave,Unknown,2026-01-08 01:43:23,manager816,DEV28837,branch office,LPT-10682,Dhruv Sami,Trainee
EMP11381,jairaj_acharya41,Human Resources,Active,2024-11-02 22:10:00,Not Terminated,unknown,DEV 26784,Regional Office,WS-11381,Jairaj Acharya,Consultant
EMP10507,dipta.narayan36,Finance,Active,2020-08-22 06:13:41,Not Terminated,Unknown,DEV-92132,BRANCH OFFICE,WS-10507,Dipta Narayan,Officer
EMP10211,krishna_seth41,Operations,Active,2022-09-18 00:00:00,Not Terminated,manager225,DEV77499,Unknown,WS-10211,Krishna Seth,Director
EMP11454,meera.kaur84,Finance,Active,2024-02-02 08:00:54,Not Terminated,manager531,Unknown,Unknown,WS-11454,Meera Kaur,Director
EMP10819,oni.wable49,Procurement,Active,2026-06-19 18:29:28,Not Terminated,manager869,DEV-91522,Branch Office,WS-10819,Oni Wable,Consultant
EMP11650,charita.rattan19,IT,Disabled,2023-06-03 16:30:48,2026-01-31 22:07:00,manager515,DEV80975,Data_Center,VDR-11650,Charita Rattan,Trainee
EMP12909,varsha_swamy83,Call Center,Blocked,2020-11-01 09:08:30,2021-12-22 03:07:06,Unknown,DEV 95939,regional office,WS-12909,Varsha Swamy,Officer
EMP10582,charan.deshmukh24,Sales,Active,2026-07-14 13:05:32,Not Terminated,manager494,DEV11653,WORK FROM HOME,WS-10582,Charan Deshmukh,Administrator
EMP10175,benjamin.rau26,Procurement,Active,2023-02-27 07:34:50,Not Terminated,manager205,DEV16839,Work From Home,WS-10175,Benjamin Rau,Executive
EMP11712,vasatika.kunda70,IT,Active,2024-08-29 21:06:46,Not Terminated,Unknown,DEV61903,Data_Center,VDR-11712,Vasatika Kunda,Officer
EMP10430,dhruv.bose40,Compliance,Active,2020-12-31 22:25:23,Not Terminated,manager987,DEV 86751,REMOTE,WS-10430,Dhruv Bose,Consultant
EMP11507,owen.badal65,Human Resources,Terminated,Unknown,2024-12-03 15:40:19,manager362,Unknown,Unknown,VDR-11507,Owen Badal,Administrator
EMP10744,dayamai.din39,Operations,Active,2024-07-05 00:00:00,Not Terminated,Unknown,DEV40885,head office,VDR-10744.,Dayamai Din,Director
EMP11362,meghana.jaggi6,Human Resources,Active,2023-09-15 15:24:43,Not Terminated,manager588,DEV-92684,data center,WS-11362,Meghana Jaggi,Consultant
EMP11097,nirja.jani16,IT,Active,2024-10-13 14:45:26,Not Terminated,manager871,DEV 95542,Warehouse,LPT-11097,Nirja Jani,Executive
EMP10506,ekanta.ravel60,Innovation,Active,2021-06-30 02:22:00,Not Terminated,manager183,DEV 73828,Unknown,WS-10506,Ekanta Ravel,Consultant
EMP10945,sachi.shetty87,Finance,Active,2020-06-30 00:00:00,Not Terminated,manager201,DEV33784,WAREHOUSE,WS-10945,Sachi Shetty,Analyst
EMP11135,nandini.pai30,Sales,Active,2025-06-23 10:39:45,Not Terminated,manager212,DEV18041,DATA CENTER,WS-11135,Nandini Pai,Consultant
EMP11023,aashi.raju60,R&D,Active,2026-01-26 00:29:44,Not Terminated,Unknown,DEV81883,Head Office,LPT-11023,Aashi Raju,Trainee
EMP10196,omaja.soman68,Operations,Active,2020-12-18 11:20:00,Not Terminated,manager290,DEV-46528,REMOTE,VDR-10196.,Omaja Soman,Director
EMP12512,Unknown,Customer Support,Active,2023-09-28 00:00:00,Not Terminated,manager806,DEV-62698,BRANCH OFFICE,WS-12512,Nihal Lanka,Trainee
EMP10088,hema.yadav5,Sales,Active,2021-12-26 05:20:24,Not Terminated,unknown,DEV69510,Regional_Office,WS-10088,Hema Yadav,Administrator
EMP11047,riya.trivedi40,R&D,Active,Unknown,Not Terminated,manager580,Unknown,Unknown,VDR-11047.,Riya Trivedi,Administrator
EMP12878,zayyan.contractor3,Customer Support,Terminated,2026-03-18 14:53:00,2026-03-22 11:32:31,unknown,DEV-71597,work from home,WS-12878,Zayyan Contractor,Engineer
EMP12025,oliver.devan65,R&D,Active,2021-10-07 06:21:00,Not Terminated,manager657,DEV-67855,regional office,VDR-12025,Oliver Devan,Analyst
EMP12943,jatin.garde4,Supply Chain,Active,2022-08-02 15:16:19,Not Terminated,Unknown,Unknown,branch office,LPT-12943,Jatin Garde,Executive
EMP10678,avi.kalla37,Procurement,Active,2022-11-18 10:12:09,Not Terminated,manager151,DEV50812,BRANCH OFFICE,LPT-10678,Avi Kalla,Engineer
EMP11034,anamika.gala90,Legal,Active,2025-11-06 09:02:37,Not Terminated,manager971,DEV93277,Unknown,LPT-11034,Anamika Gala,Executive
EMP10564,rayaan.aggarwal35,Procurement,Active,2024-06-06 11:46:49,Not Terminated,Unknown,Unknown,Remote,WS-10564.,Rayaan Aggarwal,Director
EMP10343,ayaan.kala66,Sales,Blocked,2022-01-13 00:00:00,2022-12-29 21:20:26,manager753,DEV-17152,Remote,Unknown,Ayaan Kala,Director
EMP12346,upasna.vig49,Procurement,Active,2023-01-16 11:58:29,Not Terminated,Unknown,Unknown,Warehouse,WS-12346,Upasna Vig,Engineer
EMP10025,naveen.johal55,Finance,Active,2024-05-09 19:13:00,Not Terminated,manager767,DEV19880,DATA CENTER,LPT-10025,Naveen Johal,Administrator
EMP10940,Unknown,Supply Chain,Active,2024-04-10 15:27:55,Not Terminated,Unknown,DEV 34824,warehouse,VDR-10940,Mekhala Talwar,Analyst
EMP11859,aachal.sarraf5,Sales,Active,Unknown,Not Terminated,manager941,DEV44782,Unknown,Unknown,Aachal Sarraf,Specialist
EMP12892,nirja.bhakta26,IT Support,Blocked,2022-09-21 00:00:00,2024-12-06 23:55:26,Unknown,DEV 26926,Warehouse,VDR-12892,Nirja Bhakta,Officer
EMP12795,zehaan.naik32,Procurement,Active,2024-01-08 00:00:00,Not Terminated,manager391,DEV94752,data center,LPT-12795,Zehaan Naik,Manager
EMP11488,gaurangi.viswanathan21,R&D,Active,2026-01-23 13:39:45,Not Terminated,Unknown,DEV32965,REGIONAL OFFICE,LPT-11488,Gaurangi Viswanathan,Consultant
EMP11525,yamini.cherian93,Procurement,Active,2026-01-03 00:00:00,Not Terminated,manager386,DEV-61126,Head_Office,VDR-11525,Yamini Cherian,Trainee
EMP12422,madhav.grover92,Operations,Active,2024-03-31 21:40:58,Not Terminated,unknown,DEV-81229,Branch_Office,WS-12422,Madhav Grover,Officer
EMP12574,vanya.rana13,Sales,Terminated,2022-09-16 00:00:00,2025-11-04 12:46:00,manager478,DEV-78601,head office,LPT-12574,Vanya Rana,Trainee
EMP10650,darika.sha73,Finance,Active,2020-08-06 09:59:00,Not Terminated,manager416,DEV33444,Work_From_Home,LPT-10650,Darika Sha,Executive
EMP10867,nathan.madan77,IT,Active,2023-05-11 06:43:38,Not Terminated,manager235,DEV 91219,Remote,VDR-10867,Nathan Madan,Analyst
EMP11350,utkarsh.nadig92,Operations,Active,2021-04-11 06:22:46,Not Terminated,manager764,DEV14272,Data Center,VDR-11350,Utkarsh Nadig,Engineer
EMP10067,wyatt.bora78,Human Resources,Active,2022-08-27 05:13:05,Not Terminated,manager484,DEV85849,remote,LPT-10067,Wyatt Bora,Executive
EMP12249,hemal.naik73,Operations,Active,2025-12-13 16:38:39,Not Terminated,Unknown,DEV-64746,Head_Office,LPT-12249,Hemal Naik,Analyst
EMP10621,bhanumati_ratta30,Sales,Active,2020-06-18 10:38:57,Not Terminated,manager735,DEV 21247,Unknown,VDR-10621,Bhanumati Ratta,Consultant
EMP10651,pranit.srinivas94,R&D,On Leave,Unknown,2023-11-17 15:02:30,manager609,Unknown,Unknown,LPT-10651.,Pranit Srinivas,Administrator
EMP12195,balendra.jha12,Procurement,Active,Unknown,Not Terminated,Unknown,DEV43113,Regional_Office,WS-12195,Balendra Jha,Officer
EMP10602,sai_goda99,Procurement,Active,2020-11-19 00:00:00,Not Terminated,manager284,DEV-97194,REGIONAL OFFICE,WS-10602,Sai Goda,Consultant
EMP12911,charan.dhawan17,Sales,Active,2023-04-19 00:00:00,Not Terminated,manager336,DEV87264,Work_From_Home,LPT-12911,Charan Dhawan,Trainee
EMP10423,bahadurjit.dyal80,Legal,On Leave,2023-03-08 16:35:37,Not Terminated,manager708,DEV-77045,HEAD OFFICE,LPT-10423,Bahadurjit Dyal,Specialist
EMP12171,bishakha.bajaj79,Human Resources,Active,Unknown,Not Terminated,Unknown,Unknown,Head Office,LPT-12171,Bishakha Bajaj,Director
EMP12805,anamika.hayer81,Marketing,Active,Unknown,Not Terminated,unknown,DEV-36174,Head_Office,LPT-12805.,Anamika Hayer,Engineer
EMP11910,jonathan.lalla10,Human Resources,Active,2021-10-28 12:47:43,Not Terminated,manager199,DEV 27789,Data_Center,VDR-11910.,Jonathan Lalla,Officer
EMP12861,lakshmi.gill13,Finance,Active,2024-07-16 01:07:45,Not Terminated,Unknown,DEV81834,branch office,VDR-12861,Lakshmi Gill,Manager
EMP11113,rachana.jani60,Support,Terminated,2021-12-11 17:53:16,2022-09-07 20:46:26,Unknown,DEV 78235,Remote,WS-11113,Rachana Jani,Administrator
EMP11477,odika.mann97,Operations,Active,2024-12-22 08:03:20,Not Terminated,manager460,DEV-13875,Unknown,WS-11477.,Odika Mann,Trainee
EMP11553,zaid_chad19,Legal,Active,2021-06-11 08:44:57,Not Terminated,manager115,DEV 88447,WAREHOUSE,WS-11553.,Zaid Chad,Analyst
EMP10124,sathvik.kadakia72,Operations,Active,2023-12-13 00:00:00,Not Terminated,Unknown,DEV 18285,BRANCH OFFICE,VDR-10124,Sathvik Kadakia,Specialist
EMP12541,saumya.contractor14,Support,Active,2024-06-21 17:30:24,Not Terminated,manager804,DEV 35220,Head_Office,LPT-12541,Saumya Contractor,Specialist
EMP12903,farhan.pathak41,Sales,Active,2025-10-30 00:00:00,Not Terminated,manager563,DEV81387,warehouse,Unknown,Farhan Pathak,Specialist
EMP11866,leena.sankaran10,Finance,Active,2026-07-21 08:40:00,Not Terminated,Unknown,DEV41398,Work_From_Home,LPT-11866,Leena Sankaran,Manager
EMP11872,janani.narula52,Sales,Active,2024-12-26 17:45:30,Not Terminated,manager168,Unknown,Branch_Office,VDR-11872.,Janani Narula,Executive
EMP10532,jack.mallick72,R&D,Active,2022-08-10 17:42:40,Not Terminated,manager892,DEV 82733,REMOTE,VDR-10532,Jack Mallick,Executive
EMP12009,gautam.bala88,Marketing,Active,2021-03-16 11:22:45,Not Terminated,Unknown,DEV-80016,Data_Center,WS-12009,Gautam Bala,Manager
EMP11057,turvi.devan14,Procurement,Active,2026-05-13 20:33:55,Not Terminated,manager415,DEV 45261,Work_From_Home,LPT-11057,Turvi Devan,Consultant
EMP12907,ekani.kalita20,IT,Active,2023-05-25 02:38:26,Not Terminated,manager284,DEV-29783,DATA CENTER,LPT-12907,Ekani Kalita,Trainee
EMP11690,madhav.handa28,Human Resources,Active,Unknown,Not Terminated,manager501,DEV29647,data center,WS-11690,Madhav Handa,Analyst
EMP11487,manya.sridhar12,Operations,Active,2024-05-07 15:56:04,Not Terminated,Unknown,DEV 95736,Regional Office,VDR-11487,Manya Sridhar,Analyst
EMP10557,watika.sami2,Finance,Active,2026-02-16 16:52:21,Not Terminated,manager598,DEV-92660,Data Center,LPT-10557,Watika Sami,Director
EMP12561,oviya.pradhan73,Human Resources,Active,2024-10-28 09:30:27,Not Terminated,manager547,DEV48217,Head_Office,WS-12561,Oviya Pradhan,Specialist
EMP11173,Unknown,Legal,Active,2020-12-30 05:44:06,Not Terminated,Unknown,DEV-17322,Unknown,LPT-11173,Adya Mutti,Engineer
EMP10176,lajita.choudhury92,Customer Support,Active,2024-05-13 22:21:16,Not Terminated,manager547,DEV31012,Unknown,LPT-10176,Lajita Choudhury,Manager
EMP10322,bakhshi.dora47,Support,Active,2023-08-13 21:49:53,Not Terminated,manager949,DEV 67850,Work From Home,VDR-10322,Bakhshi Dora,Analyst
EMP11188,pranav.dara5,Marketing,Active,2025-04-28 18:25:04,Not Terminated,manager835,DEV70700,Branch_Office,VDR-11188,Pranav Dara,Executive
EMP11461,Unknown,Operations,Active,Unknown,Not Terminated,manager283,DEV98473,Data_Center,WS-11461,Laksh Luthra,Administrator
EMP12478,tanay.khosla86,Marketing,Active,2022-08-29 07:13:10,Not Terminated,manager218,DEV28342,REGIONAL OFFICE,WS-12478,Tanay Khosla,Executive
EMP11545,hritik.shan95,Procurement,Active,2020-10-09 01:51:57,Not Terminated,Unknown,DEV-64411,REGIONAL OFFICE,WS-11545,Hritik Shan,Consultant
EMP10695,charita_dhingra41,Legal,Active,2021-06-22 00:00:00,Not Terminated,manager292,DEV81449,data center,WS-10695,Charita Dhingra,Director
EMP11628,gautami.chaudhry69,IT,Blocked,Unknown,2024-07-08 02:07:44,Unknown,DEV-78679,Regional Office,VDR-11628,Gautami Chaudhry,Director
EMP10080,ubika.anne68,Supply Chain,Active,2021-11-07 12:07:00,Not Terminated,manager825,DEV48829,Head_Office,LPT-10080,Ubika Anne,Administrator
EMP12525,oeshi.gara54,R&D,Terminated,2025-05-01 00:00:00,Unknown,Unknown,DEV 96412,Remote,VDR-12525,Oeshi Gara,Director
EMP11149,ekaraj.kaur18,Marketing,Active,2020-01-05 08:23:19,Not Terminated,manager747,DEV37521,REGIONAL OFFICE,LPT-11149,Ekaraj Kaur,Analyst
EMP11151,aadhya.saini38,Operations,Active,2022-05-18 23:11:00,Not Terminated,manager116,DEV-56593,regional office,LPT-11151,Aadhya Saini,Analyst
EMP10862,gauri.nagi49,Finance,Active,2022-05-29 00:00:00,Not Terminated,manager293,DEV 88654,work from home,Unknown,Gauri Nagi,Director
